1,1,376.95,306.94,111.17,269.58,0.87,-1,-1,-1
1,2,77.46,254.54,104.34,219.92,0.86,-1,-1,-1
1,3,2327.94,498.15,313.47,460.49,0.84,-1,-1,-1
1,4,295.55,282.79,114.82,228.42,0.84,-1,-1,-1
2,1,376.95,306.94,111.17,269.58,0.87,-1,-1,-1
2,2,77.46,254.54,104.34,219.92,0.86,-1,-1,-1
2,3,2327.94,498.15,313.47,460.49,0.84,-1,-1,-1
2,4,295.55,282.79,114.82,228.42,0.84,-1,-1,-1
3,1,366.30,299.13,110.70,277.87,0.83,-1,-1,-1
3,2,81.01,257.62,102.56,218.02,0.86,-1,-1,-1
3,3,2326.05,491.05,305.89,462.38,0.85,-1,-1,-1
3,4,302.77,287.29,106.89,220.37,0.74,-1,-1,-1
4,1,362.49,295.86,111.02,281.73,0.83,-1,-1,-1
4,2,82.12,258.47,102.01,217.78,0.86,-1,-1,-1
4,3,2326.39,488.58,304.46,463.67,0.85,-1,-1,-1
4,4,304.53,287.98,104.91,218.80,0.72,-1,-1,-1
5,1,356.82,293.32,111.13,283.59,0.86,-1,-1,-1
5,2,90.39,261.92,97.36,212.91,0.81,-1,-1,-1
5,3,2330.15,488.41,291.55,453.75,0.85,-1,-1,-1
5,4,316.49,273.95,89.23,233.78,0.43,-1,-1,-1
6,1,347.75,292.93,114.64,282.42,0.88,-1,-1,-1
6,2,99.06,266.09,95.09,208.25,0.76,-1,-1,-1
6,3,2326.95,486.76,272.27,450.37,0.87,-1,-1,-1
6,5,773.35,289.93,31.59,74.27,0.76,-1,-1,-1
7,1,334.30,283.85,124.24,289.90,0.84,-1,-1,-1
7,2,104.58,267.41,94.43,206.76,0.69,-1,-1,-1
7,3,2322.29,472.58,282.30,475.88,0.85,-1,-1,-1
7,5,773.35,289.44,32.56,75.48,0.77,-1,-1,-1
7,6,421.30,276.41,57.10,146.41,0.78,-1,-1,-1
8,1,323.34,283.58,132.10,289.19,0.86,-1,-1,-1
8,2,112.23,266.07,97.37,208.90,0.77,-1,-1,-1
8,3,2308.16,474.87,251.08,463.26,0.90,-1,-1,-1
8,5,775.67,289.70,29.97,70.71,0.75,-1,-1,-1
8,6,421.54,276.53,56.13,146.77,0.77,-1,-1,-1
9,1,313.24,298.37,134.27,273.04,0.85,-1,-1,-1
9,2,110.94,259.80,111.68,216.08,0.85,-1,-1,-1
9,3,2244.72,475.22,277.01,449.88,0.91,-1,-1,-1
9,5,776.45,290.15,29.09,68.01,0.74,-1,-1,-1
9,6,422.53,276.91,55.00,147.43,0.80,-1,-1,-1
9,4,350.54,277.22,103.96,245.81,0.74,-1,-1,-1
10,1,300.18,300.15,131.28,266.60,0.86,-1,-1,-1
10,2,113.15,256.76,126.77,221.47,0.85,-1,-1,-1
10,3,2193.23,474.67,319.77,442.50,0.84,-1,-1,-1
10,5,776.62,290.27,29.84,68.08,0.73,-1,-1,-1
10,6,423.10,278.45,54.63,143.40,0.72,-1,-1,-1
10,4,357.46,278.70,103.97,246.38,0.82,-1,-1,-1
11,1,295.71,307.54,114.03,257.16,0.82,-1,-1,-1
11,2,119.58,259.85,132.53,220.68,0.89,-1,-1,-1
11,3,2161.76,477.89,312.63,439.07,0.91,-1,-1,-1
11,5,777.08,290.52,29.22,66.40,0.64,-1,-1,-1
11,6,420.71,276.84,56.85,143.97,0.74,-1,-1,-1
11,4,369.68,281.45,96.59,241.68,0.77,-1,-1,-1
12,1,283.06,298.79,102.41,265.03,0.83,-1,-1,-1
12,2,129.00,270.35,128.78,209.81,0.89,-1,-1,-1
12,3,2146.99,477.52,296.40,444.50,0.86,-1,-1,-1
12,5,777.63,290.81,28.16,65.05,0.65,-1,-1,-1
12,6,419.93,275.86,57.57,144.64,0.78,-1,-1,-1
12,4,375.92,283.28,91.43,239.06,0.78,-1,-1,-1
13,1,273.01,299.52,102.17,263.01,0.81,-1,-1,-1
13,2,136.55,273.91,122.48,207.31,0.89,-1,-1,-1
13,3,2139.30,474.59,276.93,450.63,0.92,-1,-1,-1
13,5,778.22,291.66,27.83,62.84,0.65,-1,-1,-1
13,6,418.62,275.10,64.60,153.92,0.70,-1,-1,-1
13,4,375.64,288.22,98.95,235.23,0.82,-1,-1,-1
14,1,259.64,293.70,111.66,269.21,0.83,-1,-1,-1
14,2,143.26,278.21,117.29,203.58,0.88,-1,-1,-1
14,3,2136.73,470.32,254.78,445.71,0.92,-1,-1,-1
14,5,777.55,291.40,29.43,64.19,0.68,-1,-1,-1
14,6,417.56,276.48,60.72,149.38,0.53,-1,-1,-1
14,4,378.70,285.96,105.52,239.09,0.87,-1,-1,-1
15,1,251.59,298.11,110.87,264.59,0.83,-1,-1,-1
15,2,149.72,273.99,112.02,209.62,0.87,-1,-1,-1
15,3,2138.55,467.57,230.03,436.57,0.89,-1,-1,-1
15,5,778.12,290.99,29.19,64.39,0.70,-1,-1,-1
15,6,416.77,275.79,59.36,155.85,0.45,-1,-1,-1
15,4,383.41,287.51,118.54,239.32,0.90,-1,-1,-1
16,1,245.67,289.48,110.63,271.16,0.66,-1,-1,-1
16,2,156.07,274.12,105.10,210.54,0.84,-1,-1,-1
16,3,2135.91,460.92,214.73,435.65,0.92,-1,-1,-1
16,5,778.72,290.21,29.11,65.75,0.70,-1,-1,-1
16,6,413.22,274.74,60.90,162.99,0.40,-1,-1,-1
16,4,390.28,289.07,128.51,239.80,0.89,-1,-1,-1
17,1,237.05,305.02,103.56,250.28,0.69,-1,-1,-1
17,2,160.64,274.51,98.98,211.71,0.83,-1,-1,-1
17,3,2107.27,462.19,218.51,428.08,0.93,-1,-1,-1
17,5,779.34,290.33,28.26,65.06,0.71,-1,-1,-1
17,6,417.19,274.94,53.38,144.57,0.45,-1,-1,-1
17,4,402.77,295.47,123.80,236.75,0.90,-1,-1,-1
18,1,226.26,306.94,103.97,245.74,0.83,-1,-1,-1
18,2,164.42,274.42,95.96,210.36,0.82,-1,-1,-1
18,3,2056.38,460.75,249.85,426.97,0.93,-1,-1,-1
18,5,779.13,290.17,28.79,66.87,0.68,-1,-1,-1
18,6,415.67,274.21,55.88,154.61,0.32,-1,-1,-1
18,4,413.16,296.63,115.23,238.43,0.89,-1,-1,-1
19,1,215.83,306.06,106.87,245.13,0.88,-1,-1,-1
19,2,168.99,278.47,89.32,202.90,0.63,-1,-1,-1
19,3,2018.13,459.89,262.36,424.21,0.93,-1,-1,-1
19,5,779.86,290.31,28.17,65.94,0.63,-1,-1,-1
19,6,417.20,274.26,52.26,150.10,0.35,-1,-1,-1
19,4,423.35,298.02,107.26,238.25,0.90,-1,-1,-1
20,1,209.25,303.37,107.76,246.31,0.86,-1,-1,-1
20,2,174.99,276.89,90.37,203.77,0.34,-1,-1,-1
20,3,1993.52,462.49,264.30,420.85,0.92,-1,-1,-1
20,5,780.52,290.16,27.13,64.78,0.51,-1,-1,-1
20,6,417.41,274.09,50.43,145.00,0.53,-1,-1,-1
20,4,430.53,297.48,100.51,238.98,0.89,-1,-1,-1
21,1,197.19,306.51,117.03,243.49,0.85,-1,-1,-1
21,2,180.96,276.08,89.54,222.69,0.45,-1,-1,-1
21,3,1981.77,459.27,255.47,421.12,0.93,-1,-1,-1
21,5,781.16,289.80,26.75,63.86,0.51,-1,-1,-1
21,6,419.59,275.99,47.72,135.19,0.46,-1,-1,-1
21,4,434.50,294.81,107.48,244.08,0.87,-1,-1,-1
22,1,186.01,302.19,126.89,247.40,0.90,-1,-1,-1
22,3,1979.25,455.91,235.81,419.89,0.91,-1,-1,-1
22,5,782.19,289.77,26.63,64.46,0.45,-1,-1,-1
22,6,421.01,277.75,48.88,136.59,0.62,-1,-1,-1
22,4,439.44,294.77,118.20,245.99,0.90,-1,-1,-1
23,1,179.65,295.76,129.20,251.71,0.88,-1,-1,-1
23,3,1978.78,451.48,216.80,419.52,0.92,-1,-1,-1
23,5,787.04,288.14,25.78,60.25,0.14,-1,-1,-1
23,6,419.87,276.53,52.16,143.22,0.76,-1,-1,-1
23,4,445.46,296.32,120.00,248.29,0.86,-1,-1,-1
24,1,168.75,299.55,130.62,242.56,0.89,-1,-1,-1
24,3,1978.78,450.70,200.00,417.04,0.93,-1,-1,-1
24,5,787.58,288.56,26.30,59.50,0.25,-1,-1,-1
24,6,420.24,276.28,52.18,143.68,0.72,-1,-1,-1
24,4,455.22,300.57,122.17,245.24,0.87,-1,-1,-1
24,2,199.62,281.78,106.60,218.07,0.71,-1,-1,-1
25,1,158.94,306.36,124.05,233.36,0.85,-1,-1,-1
25,3,1977.09,445.24,182.42,421.03,0.93,-1,-1,-1
25,5,790.17,290.26,24.88,57.51,0.14,-1,-1,-1
25,6,419.98,275.17,53.00,145.48,0.75,-1,-1,-1
25,4,460.37,302.47,128.43,243.94,0.89,-1,-1,-1
25,2,208.09,285.08,117.38,213.73,0.84,-1,-1,-1
26,1,152.03,306.00,117.16,232.10,0.72,-1,-1,-1
26,3,1937.65,441.47,204.30,422.78,0.92,-1,-1,-1
26,6,420.28,274.75,53.31,145.35,0.79,-1,-1,-1
26,4,467.44,303.33,129.63,245.84,0.91,-1,-1,-1
26,2,217.97,284.96,123.65,213.89,0.89,-1,-1,-1
27,1,144.94,299.65,115.91,235.49,0.64,-1,-1,-1
27,3,1894.41,441.94,231.87,416.06,0.88,-1,-1,-1
27,6,421.19,275.60,52.62,144.09,0.77,-1,-1,-1
27,4,474.87,305.02,127.63,244.54,0.90,-1,-1,-1
27,2,225.63,282.25,127.25,219.62,0.92,-1,-1,-1
28,1,144.28,304.65,111.66,232.27,0.81,-1,-1,-1
28,3,1871.23,444.66,233.20,411.94,0.89,-1,-1,-1
28,6,420.52,275.52,53.57,143.61,0.75,-1,-1,-1
28,4,487.21,302.30,116.82,247.94,0.91,-1,-1,-1
28,2,235.53,288.37,121.16,215.40,0.92,-1,-1,-1
29,1,145.55,308.70,102.64,225.75,0.79,-1,-1,-1
29,3,1855.89,447.78,228.91,411.28,0.89,-1,-1,-1
29,6,420.47,276.10,53.92,142.22,0.72,-1,-1,-1
29,4,496.72,300.74,108.35,250.90,0.92,-1,-1,-1
29,2,244.16,290.07,114.13,214.98,0.90,-1,-1,-1
30,1,139.71,296.18,96.79,225.55,0.47,-1,-1,-1
30,3,1846.95,444.55,219.16,412.71,0.91,-1,-1,-1
30,6,420.45,275.51,55.25,144.53,0.75,-1,-1,-1
30,4,506.07,301.31,119.14,252.40,0.93,-1,-1,-1
30,2,250.40,292.45,107.29,213.24,0.88,-1,-1,-1
31,1,123.98,288.16,107.40,233.26,0.69,-1,-1,-1
31,3,1842.94,442.99,202.41,412.51,0.90,-1,-1,-1
31,6,420.43,275.69,56.54,142.99,0.76,-1,-1,-1
31,4,516.61,302.91,128.12,252.14,0.92,-1,-1,-1
31,2,255.80,288.14,101.50,219.36,0.87,-1,-1,-1
32,1,118.28,282.43,105.44,236.95,0.47,-1,-1,-1
32,3,1840.88,440.44,182.89,404.43,0.91,-1,-1,-1
32,6,420.62,275.96,55.84,142.80,0.65,-1,-1,-1
32,4,527.10,306.49,129.68,252.41,0.92,-1,-1,-1
32,2,262.44,287.39,97.70,222.14,0.87,-1,-1,-1
33,1,115.28,272.73,105.22,245.18,0.55,-1,-1,-1
33,3,1842.02,436.90,164.12,402.45,0.90,-1,-1,-1
33,6,420.30,275.76,56.76,141.63,0.60,-1,-1,-1
33,4,535.06,306.02,126.47,255.28,0.92,-1,-1,-1
33,2,268.71,291.65,99.41,216.83,0.90,-1,-1,-1
34,1,114.15,271.01,103.44,247.41,0.69,-1,-1,-1
34,3,1830.32,434.63,157.90,402.40,0.92,-1,-1,-1
34,6,419.77,275.79,55.90,141.90,0.65,-1,-1,-1
34,4,545.16,307.31,117.70,255.44,0.89,-1,-1,-1
34,2,272.42,292.64,107.71,220.42,0.90,-1,-1,-1
35,1,113.58,268.78,105.38,251.14,0.63,-1,-1,-1
35,3,1783.44,435.47,188.41,398.42,0.93,-1,-1,-1
35,6,418.97,276.10,57.56,140.90,0.59,-1,-1,-1
35,4,555.73,306.27,108.72,257.16,0.89,-1,-1,-1
35,2,278.70,295.16,108.72,221.35,0.90,-1,-1,-1
36,1,103.01,260.88,116.54,259.67,0.63,-1,-1,-1
36,3,1740.49,432.62,216.80,401.85,0.92,-1,-1,-1
36,6,417.68,276.72,57.78,140.43,0.68,-1,-1,-1
36,4,563.33,305.44,107.09,259.37,0.92,-1,-1,-1
36,2,286.64,296.68,106.29,220.90,0.90,-1,-1,-1
37,1,95.14,262.09,118.48,254.23,0.81,-1,-1,-1
37,3,1713.82,434.22,220.67,396.16,0.93,-1,-1,-1
37,6,417.78,275.84,59.04,141.58,0.78,-1,-1,-1
37,4,569.05,306.30,119.65,262.57,0.93,-1,-1,-1
37,2,295.05,302.21,102.88,214.70,0.88,-1,-1,-1
38,1,87.21,268.25,118.87,241.48,0.76,-1,-1,-1
38,3,1702.40,434.70,212.73,392.24,0.93,-1,-1,-1
38,6,417.63,276.02,57.93,141.92,0.77,-1,-1,-1
38,4,575.80,309.20,130.71,262.95,0.93,-1,-1,-1
38,2,302.92,297.35,104.72,220.86,0.91,-1,-1,-1
39,1,89.94,288.37,106.30,215.07,0.72,-1,-1,-1
39,3,1697.50,431.28,201.39,390.05,0.92,-1,-1,-1
39,6,417.18,276.78,57.88,142.35,0.77,-1,-1,-1
39,4,583.23,312.08,139.70,262.64,0.93,-1,-1,-1
39,2,310.43,295.74,107.19,223.11,0.91,-1,-1,-1
40,1,82.30,270.06,100.72,228.45,0.17,-1,-1,-1
40,3,1696.65,430.25,180.73,386.69,0.93,-1,-1,-1
40,6,417.62,277.07,57.85,140.91,0.73,-1,-1,-1
40,4,593.24,313.54,143.24,263.28,0.91,-1,-1,-1
40,2,320.11,294.19,117.15,224.26,0.92,-1,-1,-1
41,1,77.14,276.99,95.85,220.45,0.40,-1,-1,-1
41,3,1695.91,424.86,161.20,387.34,0.93,-1,-1,-1
41,6,417.39,278.79,59.03,141.78,0.75,-1,-1,-1
41,4,604.32,314.86,142.22,263.88,0.92,-1,-1,-1
41,2,328.50,294.26,125.91,225.18,0.93,-1,-1,-1
41,7,568.92,282.03,35.84,92.49,0.77,-1,-1,-1
42,1,84.76,293.54,81.60,202.66,0.72,-1,-1,-1
42,3,1695.78,420.49,147.56,390.48,0.92,-1,-1,-1
42,6,419.10,279.93,58.67,140.40,0.73,-1,-1,-1
42,4,617.20,316.12,134.41,262.87,0.92,-1,-1,-1
42,2,336.24,298.97,130.88,222.02,0.93,-1,-1,-1
42,7,566.74,282.76,35.84,90.55,0.79,-1,-1,-1
43,1,83.62,296.49,79.63,199.84,0.61,-1,-1,-1
43,3,1686.99,420.12,139.68,390.52,0.92,-1,-1,-1
43,6,418.16,280.75,60.12,139.88,0.77,-1,-1,-1
43,4,628.64,315.35,123.95,264.05,0.92,-1,-1,-1
43,2,346.03,301.24,125.84,221.89,0.93,-1,-1,-1
43,7,562.80,277.36,38.65,96.65,0.80,-1,-1,-1
44,1,83.68,306.26,72.74,188.74,0.48,-1,-1,-1
44,3,1651.17,418.86,157.80,386.16,0.92,-1,-1,-1
44,6,417.22,280.64,59.87,136.88,0.75,-1,-1,-1
44,4,641.94,314.22,113.35,266.47,0.92,-1,-1,-1
44,2,354.53,299.05,119.67,225.05,0.92,-1,-1,-1
44,7,559.65,272.36,40.06,102.35,0.83,-1,-1,-1
45,1,78.91,305.34,70.12,187.83,0.52,-1,-1,-1
45,3,1620.91,418.86,173.18,380.53,0.91,-1,-1,-1
45,6,417.25,279.16,58.56,141.44,0.77,-1,-1,-1
45,4,656.34,316.16,124.57,266.56,0.94,-1,-1,-1
45,2,361.27,298.19,114.41,226.63,0.91,-1,-1,-1
45,7,557.59,271.57,40.45,103.36,0.82,-1,-1,-1
46,1,77.44,305.56,68.84,184.75,0.31,-1,-1,-1
46,3,1604.96,420.76,174.55,374.23,0.93,-1,-1,-1
46,6,417.27,279.11,59.25,141.82,0.71,-1,-1,-1
46,4,670.38,318.27,133.83,266.55,0.92,-1,-1,-1
46,2,367.12,296.44,107.94,228.01,0.91,-1,-1,-1
46,7,555.92,270.76,41.37,101.64,0.80,-1,-1,-1
47,1,55.08,271.25,85.54,214.82,0.37,-1,-1,-1
47,3,1597.21,419.71,171.88,368.11,0.91,-1,-1,-1
47,6,416.69,278.08,57.51,142.57,0.73,-1,-1,-1
47,4,678.67,319.44,139.78,268.12,0.93,-1,-1,-1
47,2,373.25,294.96,102.63,230.51,0.90,-1,-1,-1
47,7,552.30,270.20,44.16,102.96,0.84,-1,-1,-1
48,1,49.47,268.82,90.77,215.54,0.44,-1,-1,-1
48,3,1597.47,417.53,153.13,363.71,0.90,-1,-1,-1
48,6,418.29,278.39,53.59,138.34,0.69,-1,-1,-1
48,4,684.66,322.84,139.74,268.68,0.93,-1,-1,-1
48,2,380.54,299.67,103.21,227.35,0.91,-1,-1,-1
48,7,549.42,271.33,45.95,101.70,0.84,-1,-1,-1
49,1,41.94,254.30,98.63,228.92,0.63,-1,-1,-1
49,3,1598.05,408.03,135.77,372.16,0.90,-1,-1,-1
49,6,419.94,279.31,50.46,131.04,0.54,-1,-1,-1
49,4,696.83,322.89,130.13,270.06,0.92,-1,-1,-1
49,2,386.00,301.57,103.84,227.81,0.91,-1,-1,-1
49,7,547.41,274.96,46.99,98.24,0.83,-1,-1,-1
50,1,44.21,272.86,96.04,209.39,0.33,-1,-1,-1
50,3,1590.53,401.38,129.78,376.55,0.91,-1,-1,-1
50,6,419.48,279.45,51.44,132.87,0.51,-1,-1,-1
50,4,715.65,321.27,111.55,273.75,0.90,-1,-1,-1
50,2,389.17,305.46,109.77,226.36,0.90,-1,-1,-1
50,7,543.56,272.74,49.71,102.19,0.68,-1,-1,-1
51,1,40.32,271.77,100.06,208.64,0.38,-1,-1,-1
51,3,1579.10,399.95,129.59,379.67,0.90,-1,-1,-1
51,6,417.90,277.78,53.83,137.67,0.44,-1,-1,-1
51,4,721.06,318.23,107.06,277.50,0.90,-1,-1,-1
51,2,394.75,305.50,108.41,226.20,0.91,-1,-1,-1
51,7,539.81,272.06,51.11,103.28,0.73,-1,-1,-1
52,1,40.65,285.62,96.92,190.94,0.29,-1,-1,-1
52,3,1550.58,398.11,144.59,377.09,0.93,-1,-1,-1
52,6,416.91,277.06,55.12,145.75,0.53,-1,-1,-1
52,4,724.74,320.62,113.97,280.48,0.90,-1,-1,-1
52,2,401.82,304.27,103.43,225.73,0.91,-1,-1,-1
52,7,537.83,271.64,48.47,102.84,0.83,-1,-1,-1
53,1,39.13,290.53,92.35,184.71,0.42,-1,-1,-1
53,3,1518.52,397.72,162.44,373.92,0.93,-1,-1,-1
53,6,415.94,276.59,55.63,155.49,0.51,-1,-1,-1
53,4,745.58,325.10,115.56,279.57,0.86,-1,-1,-1
53,2,409.48,302.56,101.12,228.35,0.90,-1,-1,-1
53,7,534.19,269.09,46.10,103.84,0.81,-1,-1,-1
54,1,38.72,293.18,83.94,179.18,0.25,-1,-1,-1
54,3,1492.54,395.86,180.15,371.75,0.91,-1,-1,-1
54,6,413.58,275.34,57.82,162.25,0.65,-1,-1,-1
54,4,760.01,330.19,124.26,278.36,0.93,-1,-1,-1
54,2,414.89,302.50,104.39,229.33,0.89,-1,-1,-1
54,7,533.15,268.37,43.94,103.78,0.81,-1,-1,-1
55,1,36.15,292.14,77.25,177.82,0.25,-1,-1,-1
55,3,1479.51,396.87,193.32,367.76,0.90,-1,-1,-1
55,6,413.48,275.93,58.25,157.59,0.51,-1,-1,-1
55,4,772.64,333.27,125.14,277.45,0.92,-1,-1,-1
55,2,421.72,301.66,109.18,232.09,0.91,-1,-1,-1
55,7,529.81,269.54,43.52,104.12,0.80,-1,-1,-1
56,1,29.38,286.00,77.21,183.19,0.26,-1,-1,-1
56,3,1474.05,395.92,194.01,368.12,0.90,-1,-1,-1
56,6,414.07,275.48,59.59,155.49,0.56,-1,-1,-1
56,4,785.42,339.40,118.29,273.86,0.91,-1,-1,-1
56,2,430.24,302.92,118.11,232.72,0.92,-1,-1,-1
56,7,527.26,269.02,44.17,113.44,0.77,-1,-1,-1
57,1,25.82,283.66,76.44,184.70,0.19,-1,-1,-1
57,3,1473.46,395.03,170.74,368.11,0.91,-1,-1,-1
57,6,415.88,276.01,58.12,150.75,0.57,-1,-1,-1
57,4,799.90,333.79,108.22,279.71,0.91,-1,-1,-1
57,2,439.95,305.39,125.00,232.13,0.93,-1,-1,-1
57,7,523.79,268.83,46.41,120.37,0.76,-1,-1,-1
58,1,23.45,286.72,77.50,187.86,0.18,-1,-1,-1
58,3,1473.77,395.97,142.85,366.14,0.91,-1,-1,-1
58,6,415.40,276.53,57.92,148.59,0.78,-1,-1,-1
58,4,814.61,332.06,101.98,281.48,0.91,-1,-1,-1
58,2,448.42,305.01,125.38,234.98,0.93,-1,-1,-1
58,7,520.58,267.43,48.82,129.65,0.81,-1,-1,-1
59,3,1472.41,394.17,125.65,366.86,0.92,-1,-1,-1
59,6,415.63,276.53,58.25,148.98,0.75,-1,-1,-1
59,4,830.60,328.95,100.67,284.91,0.91,-1,-1,-1
59,2,457.57,306.05,119.54,235.64,0.92,-1,-1,-1
59,7,520.59,268.32,46.21,121.49,0.50,-1,-1,-1
60,3,1468.22,392.54,116.56,367.37,0.90,-1,-1,-1
60,6,416.92,276.63,56.76,148.61,0.78,-1,-1,-1
60,4,847.80,330.92,114.29,285.77,0.93,-1,-1,-1
60,2,463.78,306.32,111.93,235.16,0.92,-1,-1,-1
60,7,518.97,269.86,44.70,118.15,0.59,-1,-1,-1
61,3,1456.95,393.79,117.15,362.57,0.91,-1,-1,-1
61,6,416.81,276.47,56.59,149.25,0.78,-1,-1,-1
61,4,857.46,337.64,132.25,280.46,0.93,-1,-1,-1
61,2,470.87,306.21,106.15,234.95,0.90,-1,-1,-1
61,7,517.66,269.04,44.53,118.85,0.66,-1,-1,-1
62,3,1430.82,394.53,130.84,352.92,0.92,-1,-1,-1
62,6,416.77,277.41,56.53,146.68,0.81,-1,-1,-1
62,4,861.07,341.59,146.85,279.59,0.93,-1,-1,-1
62,2,473.57,307.24,105.28,235.54,0.90,-1,-1,-1
62,7,515.23,267.26,42.05,115.80,0.69,-1,-1,-1
63,3,1415.38,397.30,134.04,347.73,0.92,-1,-1,-1
63,6,416.75,276.86,56.91,147.61,0.80,-1,-1,-1
63,4,866.65,343.62,149.06,281.25,0.93,-1,-1,-1
63,2,479.01,308.12,102.13,236.25,0.91,-1,-1,-1
63,7,513.21,268.50,41.50,111.03,0.29,-1,-1,-1
64,3,1405.19,397.95,135.35,347.54,0.91,-1,-1,-1
64,6,416.95,276.76,57.45,146.85,0.78,-1,-1,-1
64,4,881.06,343.92,138.21,282.66,0.92,-1,-1,-1
64,2,484.41,308.83,102.22,238.09,0.90,-1,-1,-1
64,7,516.63,270.84,38.04,101.44,0.13,-1,-1,-1
65,3,1399.47,398.20,134.25,346.34,0.88,-1,-1,-1
65,6,417.02,276.92,57.25,145.75,0.78,-1,-1,-1
65,4,905.41,343.98,119.11,284.77,0.93,-1,-1,-1
65,2,489.82,312.87,104.31,237.97,0.92,-1,-1,-1
65,7,521.24,276.44,31.29,81.20,0.12,-1,-1,-1
66,3,1397.07,401.55,119.31,340.31,0.91,-1,-1,-1
66,6,418.45,277.99,56.37,144.13,0.81,-1,-1,-1
66,4,923.93,341.95,109.13,288.74,0.90,-1,-1,-1
66,2,493.83,315.59,105.51,236.70,0.93,-1,-1,-1
67,3,1387.02,400.58,115.23,341.61,0.90,-1,-1,-1
67,6,418.59,276.68,56.04,145.45,0.81,-1,-1,-1
67,4,938.24,343.53,118.29,293.00,0.92,-1,-1,-1
67,2,498.92,318.99,103.16,234.18,0.92,-1,-1,-1
68,3,1375.56,399.81,117.21,342.58,0.90,-1,-1,-1
68,6,419.44,275.88,54.70,145.24,0.79,-1,-1,-1
68,4,951.53,347.27,128.49,291.01,0.93,-1,-1,-1
68,2,506.45,320.03,99.03,234.02,0.92,-1,-1,-1
69,3,1366.07,399.53,116.33,342.21,0.92,-1,-1,-1
69,6,418.74,276.59,54.61,144.77,0.77,-1,-1,-1
69,4,964.86,354.87,137.08,287.98,0.93,-1,-1,-1
69,2,512.66,319.16,101.62,234.76,0.92,-1,-1,-1
70,3,1345.06,397.61,129.14,343.15,0.92,-1,-1,-1
70,6,419.08,276.66,53.78,144.59,0.77,-1,-1,-1
70,4,972.78,362.51,147.40,286.39,0.93,-1,-1,-1
70,2,518.79,316.18,103.76,237.85,0.91,-1,-1,-1
71,3,1325.07,397.50,139.96,342.96,0.93,-1,-1,-1
71,6,419.20,275.48,53.47,144.53,0.75,-1,-1,-1
71,4,987.44,367.72,145.29,283.35,0.93,-1,-1,-1
71,2,526.68,313.42,107.99,242.99,0.93,-1,-1,-1
72,3,1313.68,396.06,142.68,344.75,0.93,-1,-1,-1
72,6,419.64,275.94,52.97,143.81,0.67,-1,-1,-1
72,4,1006.87,363.73,131.63,288.44,0.92,-1,-1,-1
72,2,534.43,312.36,119.27,246.12,0.93,-1,-1,-1
73,3,1307.36,401.16,139.01,339.44,0.93,-1,-1,-1
73,6,419.19,276.02,53.60,144.66,0.68,-1,-1,-1
73,4,1030.85,359.78,108.80,293.52,0.90,-1,-1,-1
73,2,541.13,315.71,128.53,245.29,0.93,-1,-1,-1
