1,1,811.62,452.28,97.20,244.52,0.92,-1,-1,-1
1,2,1467.72,414.62,58.32,161.60,0.91,-1,-1,-1
1,3,1577.07,434.97,102.06,229.03,0.89,-1,-1,-1
1,4,1685.21,405.81,41.31,125.75,0.79,-1,-1,-1
2,1,811.62,452.28,97.20,244.52,0.92,-1,-1,-1
2,2,1467.72,414.62,58.32,161.60,0.91,-1,-1,-1
2,3,1577.07,434.97,102.06,229.03,0.89,-1,-1,-1
2,4,1685.21,405.81,41.31,125.75,0.79,-1,-1,-1
3,1,811.62,451.57,97.20,245.70,0.92,-1,-1,-1
3,2,1470.56,414.38,56.43,162.54,0.90,-1,-1,-1
3,3,1577.07,433.79,96.38,228.32,0.89,-1,-1,-1
3,4,1685.21,407.47,41.31,124.81,0.78,-1,-1,-1
4,1,811.62,451.35,97.20,246.07,0.92,-1,-1,-1
4,2,1472.39,414.54,55.83,162.38,0.90,-1,-1,-1
4,3,1578.02,433.41,94.61,228.56,0.89,-1,-1,-1
4,4,1686.13,408.22,41.31,124.04,0.78,-1,-1,-1
5,1,810.72,451.97,98.10,245.49,0.93,-1,-1,-1
5,2,1474.70,413.03,57.51,164.99,0.89,-1,-1,-1
5,3,1575.56,435.12,90.54,225.07,0.89,-1,-1,-1
5,4,1687.33,408.64,39.52,119.32,0.77,-1,-1,-1
5,5,1618.38,428.90,68.04,191.97,0.81,-1,-1,-1
6,1,809.99,452.19,98.40,244.84,0.93,-1,-1,-1
6,2,1476.27,412.52,63.25,165.85,0.90,-1,-1,-1
6,3,1571.15,433.74,80.37,222.37,0.88,-1,-1,-1
6,4,1686.81,409.18,40.70,116.90,0.75,-1,-1,-1
6,5,1619.35,426.47,71.93,195.37,0.81,-1,-1,-1
7,1,809.32,450.77,98.49,245.67,0.93,-1,-1,-1
7,2,1477.60,412.79,65.26,166.96,0.90,-1,-1,-1
7,3,1565.17,433.26,79.12,218.93,0.88,-1,-1,-1
7,4,1686.63,408.90,41.09,118.78,0.74,-1,-1,-1
7,5,1625.97,426.70,80.02,196.26,0.87,-1,-1,-1
8,1,808.68,451.53,98.51,244.71,0.93,-1,-1,-1
8,2,1479.64,413.32,65.97,167.73,0.90,-1,-1,-1
8,3,1552.01,432.26,85.85,219.06,0.88,-1,-1,-1
8,4,1686.55,408.78,41.24,117.38,0.75,-1,-1,-1
8,5,1632.75,423.96,77.60,198.44,0.88,-1,-1,-1
9,1,808.06,451.19,97.68,244.98,0.93,-1,-1,-1
9,2,1481.96,413.12,67.79,169.21,0.90,-1,-1,-1
9,3,1548.52,431.70,81.51,218.97,0.87,-1,-1,-1
9,4,1687.34,409.98,39.64,117.35,0.73,-1,-1,-1
9,5,1641.23,424.21,72.70,197.97,0.87,-1,-1,-1
10,1,807.85,451.89,97.37,244.26,0.93,-1,-1,-1
10,2,1487.57,412.44,66.83,170.95,0.91,-1,-1,-1
10,3,1546.73,432.14,76.57,217.97,0.88,-1,-1,-1
10,4,1688.46,408.73,39.05,118.22,0.66,-1,-1,-1
10,5,1646.43,423.91,74.56,200.83,0.89,-1,-1,-1
11,1,807.79,451.75,97.25,243.58,0.93,-1,-1,-1
11,2,1495.31,414.01,63.17,169.12,0.90,-1,-1,-1
11,3,1542.92,432.93,74.95,215.81,0.88,-1,-1,-1
11,4,1690.50,406.63,35.53,109.96,0.34,-1,-1,-1
11,5,1651.38,424.68,75.17,201.36,0.88,-1,-1,-1
12,1,807.78,452.92,97.21,242.93,0.93,-1,-1,-1
12,2,1500.60,413.60,63.34,170.01,0.90,-1,-1,-1
12,3,1531.66,433.44,79.54,212.40,0.89,-1,-1,-1
12,4,1688.67,404.55,37.66,113.63,0.68,-1,-1,-1
12,5,1655.41,426.45,78.72,201.28,0.88,-1,-1,-1
13,1,808.21,453.96,98.00,242.08,0.93,-1,-1,-1
13,2,1503.23,413.25,65.01,173.54,0.89,-1,-1,-1
13,3,1527.00,433.02,79.54,208.95,0.89,-1,-1,-1
13,4,1688.88,406.08,36.75,108.82,0.42,-1,-1,-1
13,5,1656.71,426.90,79.99,205.97,0.88,-1,-1,-1
14,1,809.99,453.94,98.30,242.59,0.93,-1,-1,-1
14,2,1504.12,414.32,65.62,170.84,0.88,-1,-1,-1
14,3,1526.32,432.87,76.34,206.52,0.91,-1,-1,-1
14,4,1689.76,404.61,38.06,108.29,0.11,-1,-1,-1
14,5,1658.59,426.66,83.67,208.46,0.89,-1,-1,-1
15,1,811.88,453.11,101.64,243.60,0.93,-1,-1,-1
15,2,1505.93,416.75,69.02,166.92,0.76,-1,-1,-1
15,3,1518.06,433.84,80.18,203.86,0.90,-1,-1,-1
15,4,1688.47,405.32,38.55,116.35,0.52,-1,-1,-1
15,5,1664.72,427.16,83.44,208.73,0.88,-1,-1,-1
16,1,815.36,453.80,106.05,242.57,0.92,-1,-1,-1
16,2,1509.69,418.89,68.72,165.02,0.84,-1,-1,-1
16,3,1512.00,436.66,81.54,200.10,0.88,-1,-1,-1
16,4,1688.77,406.37,37.13,116.10,0.55,-1,-1,-1
16,5,1674.12,426.75,81.67,210.59,0.90,-1,-1,-1
17,1,818.66,452.85,110.88,243.80,0.91,-1,-1,-1
17,2,1514.22,417.23,66.96,176.88,0.66,-1,-1,-1
17,3,1508.30,432.77,83.70,204.54,0.88,-1,-1,-1
17,4,1688.87,408.00,38.23,116.81,0.52,-1,-1,-1
17,5,1685.60,423.17,84.18,215.05,0.89,-1,-1,-1
18,1,823.82,453.49,111.15,242.46,0.92,-1,-1,-1
18,2,1526.30,418.39,54.97,159.22,0.73,-1,-1,-1
18,3,1503.88,431.96,79.75,203.99,0.89,-1,-1,-1
18,4,1687.31,409.41,40.23,120.29,0.76,-1,-1,-1
18,5,1692.89,422.01,89.86,219.67,0.90,-1,-1,-1
19,1,828.99,452.93,108.82,242.76,0.91,-1,-1,-1
19,2,1533.34,417.80,53.65,143.95,0.84,-1,-1,-1
19,3,1502.47,438.34,83.13,195.95,0.87,-1,-1,-1
19,4,1685.93,407.56,44.14,125.96,0.77,-1,-1,-1
19,5,1697.88,424.96,88.88,218.79,0.89,-1,-1,-1
20,1,834.13,452.31,104.67,242.88,0.92,-1,-1,-1
20,2,1533.88,417.14,56.58,165.66,0.88,-1,-1,-1
20,3,1498.84,439.11,71.62,190.94,0.88,-1,-1,-1
20,4,1685.40,406.84,44.09,126.54,0.80,-1,-1,-1
20,5,1702.73,426.72,97.94,217.35,0.88,-1,-1,-1
21,1,838.43,451.87,101.43,241.92,0.92,-1,-1,-1
21,2,1534.01,417.32,64.06,176.13,0.86,-1,-1,-1
21,3,1490.18,432.39,73.81,196.18,0.90,-1,-1,-1
21,4,1685.19,406.96,44.04,124.35,0.82,-1,-1,-1
21,5,1706.05,426.99,104.37,219.94,0.89,-1,-1,-1
22,1,841.98,452.32,99.40,242.17,0.92,-1,-1,-1
22,2,1532.49,419.73,73.01,179.16,0.90,-1,-1,-1
22,3,1484.09,432.18,72.89,195.90,0.88,-1,-1,-1
22,4,1685.12,408.40,42.42,122.66,0.83,-1,-1,-1
22,5,1711.03,427.49,106.89,222.86,0.90,-1,-1,-1
22,6,1643.90,407.63,46.17,133.65,0.79,-1,-1,-1
23,1,844.42,451.68,99.47,243.48,0.92,-1,-1,-1
23,2,1534.84,423.05,73.55,180.29,0.90,-1,-1,-1
23,3,1477.95,431.51,74.23,188.79,0.89,-1,-1,-1
23,4,1685.11,408.95,41.77,122.01,0.83,-1,-1,-1
23,5,1722.11,426.48,98.51,224.32,0.90,-1,-1,-1
23,6,1646.81,408.12,44.23,128.30,0.74,-1,-1,-1
24,1,847.26,451.24,99.50,242.97,0.92,-1,-1,-1
24,2,1537.98,425.51,73.68,179.45,0.91,-1,-1,-1
24,3,1472.63,433.93,74.74,188.02,0.90,-1,-1,-1
24,4,1685.91,408.34,41.52,120.15,0.82,-1,-1,-1
24,5,1731.88,423.90,86.84,227.79,0.91,-1,-1,-1
24,6,1648.33,407.74,41.95,128.21,0.71,-1,-1,-1
25,1,847.82,450.48,101.14,242.98,0.92,-1,-1,-1
25,2,1545.39,425.04,70.53,180.65,0.91,-1,-1,-1
25,3,1467.61,435.43,74.96,185.98,0.87,-1,-1,-1
25,4,1686.22,408.31,39.81,122.26,0.82,-1,-1,-1
25,5,1736.84,424.90,79.00,228.66,0.91,-1,-1,-1
25,6,1646.86,407.14,43.18,131.51,0.78,-1,-1,-1
26,1,848.75,449.39,101.75,244.59,0.92,-1,-1,-1
26,2,1553.76,424.23,67.62,181.45,0.89,-1,-1,-1
26,3,1465.93,432.12,73.45,182.45,0.89,-1,-1,-1
26,4,1686.34,409.49,39.16,117.45,0.82,-1,-1,-1
26,5,1739.99,425.09,84.68,231.90,0.91,-1,-1,-1
26,6,1646.41,408.09,43.57,130.73,0.77,-1,-1,-1
27,1,849.42,449.39,101.19,245.19,0.92,-1,-1,-1
27,2,1559.20,422.31,68.10,183.68,0.86,-1,-1,-1
27,3,1465.54,427.83,69.65,182.85,0.90,-1,-1,-1
27,4,1687.20,409.13,38.92,118.43,0.81,-1,-1,-1
27,5,1741.10,428.15,96.15,230.10,0.91,-1,-1,-1
27,6,1647.15,407.99,43.70,129.06,0.75,-1,-1,-1
28,1,849.18,449.61,101.77,246.02,0.92,-1,-1,-1
28,2,1566.70,422.55,68.26,185.28,0.89,-1,-1,-1
28,3,1465.65,424.64,66.61,183.48,0.91,-1,-1,-1
28,4,1686.71,408.19,38.84,120.81,0.81,-1,-1,-1
28,5,1741.47,428.53,102.01,232.12,0.92,-1,-1,-1
28,6,1650.85,406.23,43.75,129.33,0.73,-1,-1,-1
29,1,848.23,449.29,102.79,246.32,0.91,-1,-1,-1
29,2,1570.99,423.82,68.30,187.02,0.89,-1,-1,-1
29,3,1465.87,421.47,62.23,184.99,0.90,-1,-1,-1
29,4,1687.33,408.03,38.82,120.11,0.80,-1,-1,-1
29,5,1745.24,429.26,102.80,234.23,0.92,-1,-1,-1
29,6,1653.00,405.83,42.08,126.89,0.68,-1,-1,-1
30,1,849.00,448.99,101.57,245.83,0.91,-1,-1,-1
30,2,1573.26,426.68,71.50,186.44,0.90,-1,-1,-1
30,3,1463.63,422.13,60.72,183.19,0.89,-1,-1,-1
30,4,1685.95,408.97,40.43,117.82,0.81,-1,-1,-1
30,5,1755.17,429.73,101.44,235.17,0.91,-1,-1,-1
30,6,1652.89,406.75,41.47,124.32,0.76,-1,-1,-1
31,1,847.63,449.08,103.52,245.83,0.92,-1,-1,-1
31,2,1574.02,428.36,74.25,186.95,0.90,-1,-1,-1
31,3,1459.62,423.25,61.91,182.15,0.89,-1,-1,-1
31,4,1685.43,408.52,41.03,121.41,0.82,-1,-1,-1
31,5,1769.16,429.89,97.65,235.47,0.90,-1,-1,-1
31,6,1651.97,405.85,42.93,128.00,0.78,-1,-1,-1
32,1,847.48,449.12,102.64,245.82,0.91,-1,-1,-1
32,2,1582.01,429.37,70.60,187.50,0.91,-1,-1,-1
32,3,1456.65,423.50,62.37,181.41,0.90,-1,-1,-1
32,4,1685.24,408.35,41.26,123.53,0.81,-1,-1,-1
32,5,1786.37,425.16,94.51,243.11,0.92,-1,-1,-1
32,6,1651.63,405.53,43.46,129.34,0.78,-1,-1,-1
33,1,846.17,449.14,103.10,246.22,0.91,-1,-1,-1
33,2,1589.01,429.93,69.07,188.85,0.89,-1,-1,-1
33,3,1454.06,421.60,60.96,181.18,0.91,-1,-1,-1
33,4,1685.17,408.28,41.34,123.93,0.82,-1,-1,-1
33,5,1797.43,424.74,103.00,250.48,0.92,-1,-1,-1
33,6,1652.28,405.42,43.66,129.43,0.79,-1,-1,-1
34,1,847.65,449.56,101.67,246.36,0.89,-1,-1,-1
34,2,1595.49,427.52,66.88,190.52,0.89,-1,-1,-1
34,3,1451.60,420.32,60.48,177.50,0.89,-1,-1,-1
34,4,1685.95,408.26,41.36,123.27,0.82,-1,-1,-1
34,5,1803.75,426.56,115.36,252.08,0.91,-1,-1,-1
