1,1,245.13,600.21,554.34,927.04,0.95,-1,-1,-1
1,2,2167.56,294.33,63.18,191.36,0.84,-1,-1,-1
1,3,2109.24,298.28,75.33,200.48,0.83,-1,-1,-1
1,4,258.34,543.10,200.32,533.39,0.82,-1,-1,-1
1,5,2057.00,293.42,75.33,201.69,0.82,-1,-1,-1
2,1,245.39,599.68,554.08,926.52,0.95,-1,-1,-1
2,2,2168.61,294.60,61.07,191.36,0.84,-1,-1,-1
2,3,2109.24,297.49,75.33,203.64,0.84,-1,-1,-1
2,4,257.94,542.58,196.76,533.39,0.81,-1,-1,-1
2,5,2057.00,291.58,75.33,205.38,0.82,-1,-1,-1
3,1,246.26,598.41,552.73,928.56,0.95,-1,-1,-1
3,2,2167.83,294.17,60.71,191.36,0.83,-1,-1,-1
3,3,2107.35,297.71,77.22,198.89,0.84,-1,-1,-1
3,4,277.44,539.65,189.00,529.60,0.81,-1,-1,-1
3,5,2057.00,290.32,75.33,202.25,0.85,-1,-1,-1
4,1,245.84,598.71,553.48,927.59,0.95,-1,-1,-1
4,2,2168.52,294.73,60.64,190.90,0.84,-1,-1,-1
4,3,2108.58,297.21,75.99,200.23,0.85,-1,-1,-1
4,4,282.91,539.90,189.56,530.50,0.81,-1,-1,-1
4,5,2057.00,290.66,75.33,199.78,0.85,-1,-1,-1
5,1,246.46,599.07,555.20,926.11,0.94,-1,-1,-1
5,2,2166.94,296.37,62.44,188.62,0.83,-1,-1,-1
5,3,2107.25,296.38,77.32,195.80,0.85,-1,-1,-1
5,4,294.71,538.93,179.16,514.51,0.81,-1,-1,-1
5,5,2057.89,292.39,73.54,194.08,0.82,-1,-1,-1
6,1,244.60,598.12,557.85,929.31,0.94,-1,-1,-1
6,2,2166.41,295.93,63.05,187.76,0.82,-1,-1,-1
6,3,2107.67,296.34,77.76,189.94,0.85,-1,-1,-1
6,4,308.11,534.01,169.91,508.10,0.80,-1,-1,-1
6,5,2059.07,292.20,72.94,187.53,0.80,-1,-1,-1
7,1,246.38,599.49,555.46,927.88,0.95,-1,-1,-1
7,2,2167.09,296.71,63.25,182.05,0.82,-1,-1,-1
7,3,2110.38,297.43,74.51,181.10,0.85,-1,-1,-1
7,4,317.75,532.19,171.17,504.67,0.80,-1,-1,-1
7,5,2061.18,292.35,71.04,182.64,0.79,-1,-1,-1
8,1,245.04,598.32,556.97,929.86,0.95,-1,-1,-1
8,2,2166.52,297.93,63.31,177.83,0.74,-1,-1,-1
8,3,2113.08,298.36,71.60,181.78,0.79,-1,-1,-1
8,4,325.73,530.36,167.90,490.16,0.79,-1,-1,-1
8,5,2061.04,296.80,68.70,173.94,0.56,-1,-1,-1
9,1,244.34,597.89,556.89,930.57,0.95,-1,-1,-1
9,2,2166.32,298.34,64.96,176.01,0.77,-1,-1,-1
9,3,2118.25,297.73,67.20,172.76,0.77,-1,-1,-1
9,4,330.17,530.23,174.18,492.01,0.76,-1,-1,-1
9,5,2063.50,297.26,66.21,167.69,0.58,-1,-1,-1
10,1,243.78,598.77,556.73,929.78,0.95,-1,-1,-1
10,2,2167.06,294.61,68.80,183.49,0.47,-1,-1,-1
10,3,2120.90,296.10,65.68,165.32,0.50,-1,-1,-1
10,4,338.06,535.22,167.01,461.35,0.67,-1,-1,-1
11,1,243.59,597.68,556.25,930.90,0.95,-1,-1,-1
11,4,348.64,543.11,153.14,424.92,0.71,-1,-1,-1
12,1,243.73,598.70,555.85,929.88,0.95,-1,-1,-1
12,4,349.33,538.39,162.03,443.38,0.55,-1,-1,-1
13,1,246.02,600.30,551.85,926.64,0.94,-1,-1,-1
13,6,1530.90,350.83,58.32,137.90,0.81,-1,-1,-1
14,1,244.65,599.48,554.20,929.27,0.95,-1,-1,-1
14,6,1527.01,352.05,56.38,140.82,0.78,-1,-1,-1
14,4,357.24,538.35,157.31,440.79,0.69,-1,-1,-1
15,1,243.84,600.18,556.19,929.25,0.94,-1,-1,-1
15,6,1522.47,352.05,52.21,137.19,0.80,-1,-1,-1
15,4,359.35,538.56,157.66,458.83,0.77,-1,-1,-1
16,1,242.53,599.44,558.35,930.25,0.95,-1,-1,-1
16,6,1514.11,351.57,52.86,143.13,0.44,-1,-1,-1
16,4,361.42,537.47,158.60,465.54,0.78,-1,-1,-1
17,1,242.24,599.55,558.96,931.02,0.95,-1,-1,-1
17,6,1506.35,351.65,54.94,146.34,0.83,-1,-1,-1
17,4,363.42,536.98,159.77,472.18,0.78,-1,-1,-1
18,1,242.14,600.60,558.77,929.49,0.95,-1,-1,-1
18,6,1491.85,352.33,64.35,151.25,0.85,-1,-1,-1
18,4,364.80,535.30,161.01,472.19,0.77,-1,-1,-1
19,1,242.12,602.61,559.08,926.49,0.95,-1,-1,-1
19,6,1482.86,353.83,69.19,152.49,0.88,-1,-1,-1
