1,1,248.32,343.85,167.21,318.33,0.92,-1,-1,-1
1,2,322.89,331.39,125.75,244.82,0.90,-1,-1,-1
1,3,94.31,414.62,118.31,220.83,0.85,-1,-1,-1
1,4,821.34,318.94,60.75,168.89,0.82,-1,-1,-1
1,5,862.04,323.80,59.53,159.16,0.81,-1,-1,-1
1,6,1529.69,311.95,31.59,77.76,0.80,-1,-1,-1
2,1,248.32,343.85,167.21,318.33,0.92,-1,-1,-1
2,2,322.89,331.39,125.75,244.82,0.90,-1,-1,-1
2,3,94.31,414.62,118.31,220.83,0.85,-1,-1,-1
2,4,821.34,318.94,60.75,168.89,0.82,-1,-1,-1
2,5,861.52,323.80,59.54,159.16,0.81,-1,-1,-1
2,6,1529.69,311.95,31.59,77.76,0.80,-1,-1,-1
3,1,242.75,345.27,172.78,319.28,0.93,-1,-1,-1
3,2,320.76,332.58,130.49,242.93,0.91,-1,-1,-1
3,3,96.09,412.49,119.85,218.22,0.85,-1,-1,-1
3,4,822.29,319.65,59.80,167.94,0.84,-1,-1,-1
3,5,863.32,326.64,58.59,155.38,0.81,-1,-1,-1
3,6,1530.63,314.08,29.70,78.23,0.81,-1,-1,-1
3,7,1285.47,306.79,34.02,92.34,0.82,-1,-1,-1
4,1,246.24,346.41,162.69,323.05,0.89,-1,-1,-1
4,2,323.04,330.85,129.25,249.32,0.90,-1,-1,-1
4,3,90.37,416.25,136.05,207.38,0.80,-1,-1,-1
4,4,822.58,320.10,59.51,168.57,0.85,-1,-1,-1
4,5,864.36,327.76,57.36,152.78,0.84,-1,-1,-1
4,6,1529.01,316.14,31.02,80.69,0.80,-1,-1,-1
4,7,1283.53,306.54,34.02,90.88,0.77,-1,-1,-1
5,1,239.58,344.29,162.77,327.58,0.88,-1,-1,-1
5,2,327.00,336.26,124.67,248.72,0.90,-1,-1,-1
5,3,96.01,396.29,155.54,230.79,0.81,-1,-1,-1
5,4,822.65,320.23,59.44,169.69,0.85,-1,-1,-1
5,5,864.19,326.91,57.90,153.43,0.85,-1,-1,-1
5,6,1529.41,316.32,29.66,76.63,0.82,-1,-1,-1
5,7,1279.41,306.03,32.15,92.48,0.44,-1,-1,-1
6,1,229.51,340.96,166.47,332.48,0.89,-1,-1,-1
6,2,330.30,345.72,119.99,241.92,0.91,-1,-1,-1
6,3,104.05,389.49,155.79,237.39,0.79,-1,-1,-1
6,4,822.66,320.04,58.56,167.46,0.82,-1,-1,-1
6,5,862.36,323.74,59.85,158.97,0.84,-1,-1,-1
6,6,1529.58,314.95,29.19,77.79,0.72,-1,-1,-1
6,7,1278.04,307.73,33.47,94.42,0.53,-1,-1,-1
6,8,781.24,323.49,58.32,165.24,0.76,-1,-1,-1
7,1,223.20,337.05,164.83,337.68,0.85,-1,-1,-1
7,2,332.87,348.75,116.28,244.20,0.91,-1,-1,-1
7,3,108.45,363.85,158.19,265.54,0.75,-1,-1,-1
7,4,822.22,320.81,59.13,159.40,0.84,-1,-1,-1
7,5,863.39,324.11,58.01,157.55,0.85,-1,-1,-1
7,6,1527.04,315.75,30.78,80.31,0.76,-1,-1,-1
7,7,1275.00,307.84,35.69,95.45,0.42,-1,-1,-1
7,8,781.24,323.98,58.32,159.89,0.77,-1,-1,-1
8,1,214.30,338.34,168.13,344.19,0.87,-1,-1,-1
8,2,334.31,348.43,115.09,247.11,0.90,-1,-1,-1
8,3,122.38,373.16,146.96,252.85,0.82,-1,-1,-1
8,4,821.64,321.29,59.34,158.27,0.84,-1,-1,-1
8,5,864.20,325.93,56.48,154.07,0.84,-1,-1,-1
