1,1,1399.68,373.92,94.77,243.00,0.92,-1,-1,-1
1,2,1572.21,357.21,121.50,268.52,0.90,-1,-1,-1
1,3,729.61,434.67,91.13,198.96,0.87,-1,-1,-1
1,4,1617.17,347.19,87.48,210.80,0.87,-1,-1,-1
2,1,1399.68,373.92,94.77,243.00,0.92,-1,-1,-1
2,2,1572.21,357.21,121.50,268.52,0.90,-1,-1,-1
2,3,729.61,434.67,91.13,198.96,0.87,-1,-1,-1
2,4,1617.17,347.19,87.48,210.80,0.87,-1,-1,-1
3,1,1399.68,373.92,94.77,243.00,0.92,-1,-1,-1
3,2,1572.21,357.21,121.50,268.52,0.90,-1,-1,-1
3,3,729.61,434.67,91.13,198.96,0.87,-1,-1,-1
3,4,1617.17,347.19,87.48,210.80,0.87,-1,-1,-1
4,1,1402.46,376.00,96.62,241.15,0.92,-1,-1,-1
4,2,1568.50,355.12,119.65,269.67,0.90,-1,-1,-1
4,3,731.46,435.36,92.05,198.26,0.88,-1,-1,-1
4,4,1617.17,347.65,85.63,210.80,0.85,-1,-1,-1
5,1,1403.35,376.45,97.22,241.00,0.92,-1,-1,-1
5,2,1567.31,354.23,119.05,270.27,0.90,-1,-1,-1
5,3,732.06,435.58,92.35,198.04,0.88,-1,-1,-1
5,4,1617.17,347.57,85.03,211.25,0.86,-1,-1,-1
6,1,1406.20,378.95,97.39,237.93,0.90,-1,-1,-1
6,2,1564.36,352.45,111.89,273.70,0.91,-1,-1,-1
6,3,733.96,435.43,92.43,198.63,0.88,-1,-1,-1
6,4,1618.92,348.84,79.61,211.83,0.86,-1,-1,-1
7,1,1408.85,381.07,97.42,233.04,0.92,-1,-1,-1
7,2,1559.91,355.03,107.70,275.51,0.93,-1,-1,-1
7,3,735.86,435.58,92.45,198.21,0.87,-1,-1,-1
7,4,1615.99,348.43,81.32,214.58,0.89,-1,-1,-1
8,1,1415.57,380.70,95.73,228.83,0.91,-1,-1,-1
8,2,1552.45,358.92,106.40,275.28,0.91,-1,-1,-1
8,3,739.43,435.62,91.60,199.73,0.88,-1,-1,-1
8,4,1615.03,348.89,81.91,215.96,0.90,-1,-1,-1
8,5,2151.77,295.55,68.04,188.93,0.76,-1,-1,-1
9,1,1422.95,379.46,93.43,226.58,0.91,-1,-1,-1
9,2,1550.00,361.60,99.27,277.61,0.90,-1,-1,-1
9,3,742.75,435.43,89.63,200.50,0.89,-1,-1,-1
9,4,1615.53,349.26,82.17,218.09,0.90,-1,-1,-1
9,5,2152.74,297.98,66.10,185.53,0.73,-1,-1,-1
10,1,1432.16,376.48,87.60,226.30,0.91,-1,-1,-1
10,2,1545.03,363.39,98.60,280.47,0.92,-1,-1,-1
10,3,745.97,434.53,87.24,201.59,0.89,-1,-1,-1
10,4,1614.90,348.57,82.29,223.32,0.91,-1,-1,-1
10,5,2153.87,297.27,61.94,185.34,0.68,-1,-1,-1
11,1,1441.25,376.62,82.11,217.62,0.88,-1,-1,-1
11,2,1538.40,363.21,101.84,282.70,0.91,-1,-1,-1
11,3,747.88,434.60,86.39,201.17,0.89,-1,-1,-1
11,4,1615.51,352.73,82.36,222.01,0.91,-1,-1,-1
11,5,2154.24,294.43,62.56,190.97,0.55,-1,-1,-1
12,1,1447.63,374.16,81.93,222.86,0.89,-1,-1,-1
12,2,1532.05,361.49,103.05,285.10,0.88,-1,-1,-1
12,3,749.73,434.22,85.28,201.00,0.88,-1,-1,-1
12,4,1615.74,354.92,84.04,222.24,0.91,-1,-1,-1
12,5,2154.32,295.25,62.81,189.47,0.63,-1,-1,-1
13,1,1454.68,374.92,80.26,223.15,0.88,-1,-1,-1
13,2,1527.42,359.21,106.84,288.75,0.90,-1,-1,-1
13,3,751.55,433.07,84.08,202.34,0.88,-1,-1,-1
13,4,1616.64,357.13,84.67,221.88,0.91,-1,-1,-1
13,5,2155.21,299.78,61.17,184.21,0.66,-1,-1,-1
